file,backend,precision,n_qubits,n_lines,n_nonempty_lines,n_qreg_declarations,n_classical_bits,n_measure,n_barrier,n_cx,n_cz,n_cp,n_cy,n_ch,n_swap,n_ccx,n_cswap,n_2q_gates,n_3q_gates,n_x,n_y,n_z,n_h,n_s,n_sdg,n_t,n_tdg,n_rx,n_ry,n_rz,n_u1,n_u2,n_u3,n_u,n_1q_gates,n_total_gates,n_unique_edges,n_edge_repetitions,max_qubit_degree,avg_qubit_degree,qubit_degree_std,n_connected_components,crude_depth,gates_per_layer_estimate,avg_gate_span,max_gate_span,std_gate_span,entanglement_pressure,midpoint_cut_crossings,has_qft_pattern,n_qft_like_gates,has_iqft_pattern,has_grover_pattern,has_variational_pattern,n_rotation_gates,has_ghz_pattern,n_custom_gates,n_opaque_gates,ratio_2q_gates,ratio_1q_gates,gates_per_qubit,2q_gates_per_qubit,1q_gates_per_qubit,circuit_density,max_fidelity_achieved,n_thresholds_tested,threshold_runtime,min_threshold,forward_runtime
pricingput_indep_qiskit_7.qasm,CPU,single,7,85,85,1,7,7,1,24,0,0,0,0,0,12,0,24,12,12,0,0,0,0,0,0,0,0,8,0,0,0,1,13,34,70,10,26,4,2.857142857142857,1.355261854357877,1,12.142857142857142,3.7058823529411766,2.3333333333333335,5,1.5275252316519465,3.4285714285714284,16,0,0,0,1,1,8,0,0,0,0.5333333333333333,0.4666666666666667,6.428571428571429,3.4285714285714284,3.0,0.07563025210084033,1.0,3,66.02091999957338,4,15181.861999881221
pricingput_indep_qiskit_7.qasm,CPU,double,7,85,85,1,7,7,1,24,0,0,0,0,0,12,0,24,12,12,0,0,0,0,0,0,0,0,8,0,0,0,1,13,34,70,10,26,4,2.857142857142857,1.355261854357877,1,12.142857142857142,3.7058823529411766,2.3333333333333335,5,1.5275252316519465,3.4285714285714284,16,0,0,0,1,1,8,0,0,0,0.5333333333333333,0.4666666666666667,6.428571428571429,3.4285714285714284,3.0,0.07563025210084033,1.0,3,66.14809999882709,4,29780.142000090564
wstate_indep_qiskit_15.qasm,CPU,single,15,77,77,1,15,15,1,14,14,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,29,57,28,0,2,1.8666666666666667,0.33993463423951903,1,5.133333333333334,11.103896103896103,1.0,1,0.0,1.8666666666666667,2,0,0,0,0,1,28,0,0,0,0.49122807017543857,0.5087719298245614,3.8,1.8666666666666667,1.9333333333333333,0.04935064935064935,1.0,2,65.10328000003938,2,28336.406000016723
wstate_indep_qiskit_15.qasm,CPU,double,15,77,77,1,15,15,1,14,14,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,29,57,28,0,2,1.8666666666666667,0.33993463423951903,1,5.133333333333334,11.103896103896103,1.0,1,0.0,1.8666666666666667,2,0,0,0,0,1,28,0,0,0,0.49122807017543857,0.5087719298245614,3.8,1.8666666666666667,1.9333333333333333,0.04935064935064935,1.0,2,70.0987799995346,2,28541.509000060614
ghz_indep_qiskit_35.qasm,CPU,single,35,75,75,1,35,35,1,34,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35,34,0,2,1.9428571428571428,0.2321153829895989,1,2.142857142857143,16.333333333333332,1.0,1,0.0,0.9714285714285714,1,0,0,0,0,0,0,0,0,0,0.9714285714285714,0.02857142857142857,1.0,0.9714285714285714,0.02857142857142857,0.013333333333333334,1.0,2,68.49442000093404,2,61780.55900003528
ghz_indep_qiskit_35.qasm,CPU,double,35,75,75,1,35,35,1,34,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35,34,0,2,1.9428571428571428,0.2321153829895989,1,2.142857142857143,16.333333333333332,1.0,1,0.0,0.9714285714285714,1,0,0,0,0,0,0,0,0,0,0.9714285714285714,0.02857142857142857,1.0,0.9714285714285714,0.02857142857142857,0.013333333333333334,1.0,2,70.03046000027098,2,82149.2009999929
qft_indep_qiskit_11.qasm,CPU,single,11,88,88,1,22,11,1,0,0,55,0,0,5,0,0,60,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,71,5,0,1,1.0,0.0,5,8.0,1.375,6.0,10,2.8284271247461903,5.454545454545454,5,1,55,0,0,0,0,0,0,0,0.8450704225352113,0.15492957746478872,6.454545454545454,5.454545454545454,1.0,0.07334710743801653,1.0,1,63.58607999864034,1,17341.70100011397
qft_indep_qiskit_11.qasm,CPU,double,11,88,88,1,22,11,1,0,0,55,0,0,5,0,0,60,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,71,5,0,1,1.0,0.0,5,8.0,1.375,6.0,10,2.8284271247461903,5.454545454545454,5,1,55,0,0,0,0,0,0,0,0.8450704225352113,0.15492957746478872,6.454545454545454,5.454545454545454,1.0,0.07334710743801653,1.0,1,70.7202799996594,1,48445.96399998409
dj_indep_qiskit_25.qasm,CPU,single,25,102,102,1,24,24,1,24,0,0,0,0,0,0,0,24,0,0,0,0,26,0,0,0,0,0,0,0,0,23,0,0,49,73,24,0,24,1.92,4.507061126721047,1,4.08,17.892156862745097,12.5,24,6.922186552431729,0.96,12,0,0,0,0,0,0,0,0,0,0.3287671232876712,0.6712328767123288,2.92,0.96,1.96,0.02862745098039216,1.0,1,69.51165999926161,1,141539.86599994823
dj_indep_qiskit_25.qasm,CPU,double,25,102,102,1,24,24,1,24,0,0,0,0,0,0,0,24,0,0,0,0,26,0,0,0,0,0,0,0,0,23,0,0,49,73,24,0,24,1.92,4.507061126721047,1,4.08,17.892156862745097,12.5,24,6.922186552431729,0.96,12,0,0,0,0,0,0,0,0,0,0.3287671232876712,0.6712328767123288,2.92,0.96,1.96,0.02862745098039216,1.0,1,69.64980000047944,1,576122.2130000533
graphstate_indep_qiskit_30.qasm,CPU,single,30,95,95,1,30,30,1,0,30,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,60,30,0,2,2.0,0.0,3,3.1666666666666665,18.947368421052634,6.066666666666666,19,5.98293870564922,1.0,10,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.021052631578947368,1.0,6,171.70282000151929,32,161966.11499995925
graphstate_indep_qiskit_30.qasm,CPU,double,30,95,95,1,30,30,1,0,30,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,60,30,0,2,2.0,0.0,3,3.1666666666666665,18.947368421052634,6.066666666666666,19,5.98293870564922,1.0,10,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.021052631578947368,1.0,6,101.87104000069667,32,384124.9059999245
qaoa_indep_qiskit_10.qasm,CPU,single,10,65,65,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,30,30,0,0,0,0.0,0.0,0,6.5,4.615384615384615,0.0,0,0.0,0.0,0,0,0,0,0,1,20,0,0,0,0.0,1.0,3.0,0.0,3.0,0.046153846153846156,1.0,1,63.04327999823727,1,13020.49599995371
qaoa_indep_qiskit_10.qasm,CPU,double,10,65,65,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,30,30,0,0,0,0.0,0.0,0,6.5,4.615384615384615,0.0,0,0.0,0.0,0,0,0,0,0,1,20,0,0,0,0.0,1.0,3.0,0.0,3.0,0.046153846153846156,1.0,1,67.6441400020849,1,25272.256000025664
ghz_indep_qiskit_36.qasm,CPU,single,36,77,77,1,36,36,1,35,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,35,0,2,1.9444444444444444,0.2290614236454256,1,2.138888888888889,16.83116883116883,1.0,1,0.0,0.9722222222222222,1,0,0,0,0,0,0,0,0,0,0.9722222222222222,0.027777777777777776,1.0,0.9722222222222222,0.027777777777777776,0.012987012987012988,1.0,2,65.17561999789905,2,70171.84099997394
ghz_indep_qiskit_36.qasm,CPU,double,36,77,77,1,36,36,1,35,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,35,0,2,1.9444444444444444,0.2290614236454256,1,2.138888888888889,16.83116883116883,1.0,1,0.0,0.9722222222222222,1,0,0,0,0,0,0,0,0,0,0.9722222222222222,0.027777777777777776,1.0,0.9722222222222222,0.027777777777777776,0.012987012987012988,1.0,2,69.55949999974109,2,85745.34999992466
graphstate_indep_qiskit_31.qasm,CPU,single,31,98,98,1,31,31,1,0,31,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31,62,31,0,2,2.0,0.0,2,3.161290322580645,19.612244897959183,7.161290322580645,22,6.763740014239824,1.0,10,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.02040816326530612,1.0,7,1054.1965200012783,64,160914.23599995323
qnn_indep_qiskit_5.qasm,CPU,single,5,94,94,1,5,5,1,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,20,64,10,34,4,4.0,0.0,1,18.8,3.404255319148936,1.9090909090909092,4,0.9958591954639384,8.8,25,0,0,0,0,1,10,0,0,0,0.6875,0.3125,12.8,8.8,4.0,0.13617021276595745,1.0,3,62.671640000189655,4,9721.638999908464
qnn_indep_qiskit_5.qasm,CPU,double,5,94,94,1,5,5,1,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,20,64,10,34,4,4.0,0.0,1,18.8,3.404255319148936,1.9090909090909092,4,0.9958591954639384,8.8,25,0,0,0,0,1,10,0,0,0,0.6875,0.3125,12.8,8.8,4.0,0.13617021276595745,1.0,3,68.38400000124238,4,12822.960000048624
dj_indep_qiskit_26.qasm,CPU,single,26,106,106,1,25,25,1,25,0,0,0,0,0,0,0,25,0,0,0,0,26,0,0,0,0,0,0,0,0,25,0,0,51,76,25,0,25,1.9230769230769231,4.615384615384616,1,4.076923076923077,18.641509433962266,13.0,25,7.211102550927978,0.9615384615384616,13,0,0,0,0,0,0,0,0,0,0.32894736842105265,0.6710526315789473,2.923076923076923,0.9615384615384616,1.9615384615384615,0.027576197387518143,1.0,1,70.07262000115588,1,153179.286000086
dj_indep_qiskit_26.qasm,CPU,double,26,106,106,1,25,25,1,25,0,0,0,0,0,0,0,25,0,0,0,0,26,0,0,0,0,0,0,0,0,25,0,0,51,76,25,0,25,1.9230769230769231,4.615384615384616,1,4.076923076923077,18.641509433962266,13.0,25,7.211102550927978,0.9615384615384616,13,0,0,0,0,0,0,0,0,0,0.32894736842105265,0.6710526315789473,2.923076923076923,0.9615384615384616,1.9615384615384615,0.027576197387518143,1.0,1,69.3089999986114,1,632810.1149998838
ghz_indep_qiskit_37.qasm,CPU,single,37,79,79,1,37,37,1,36,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37,36,0,2,1.945945945945946,0.2261243314956961,1,2.135135135135135,17.329113924050635,1.0,1,0.0,0.972972972972973,1,0,0,0,0,0,0,0,0,0,0.972972972972973,0.02702702702702703,1.0,0.972972972972973,0.02702702702702703,0.012658227848101266,1.0,2,68.33112000022084,2,62401.8170000636
ghz_indep_qiskit_37.qasm,CPU,double,37,79,79,1,37,37,1,36,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37,36,0,2,1.945945945945946,0.2261243314956961,1,2.135135135135135,17.329113924050635,1.0,1,0.0,0.972972972972973,1,0,0,0,0,0,0,0,0,0,0.972972972972973,0.02702702702702703,1.0,0.972972972972973,0.02702702702702703,0.012658227848101266,1.0,2,69.27596000023186,2,72968.99100008886
wstate_indep_qiskit_16.qasm,CPU,single,16,82,82,1,16,16,1,15,15,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,31,61,30,0,2,1.875,0.33071891388307384,1,5.125,11.902439024390244,1.0,1,0.0,1.875,2,0,0,0,0,1,30,0,0,0,0.4918032786885246,0.5081967213114754,3.8125,1.875,1.9375,0.04649390243902439,1.0,2,69.1553999989992,2,28209.042999951635
wstate_indep_qiskit_16.qasm,CPU,double,16,82,82,1,16,16,1,15,15,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,31,61,30,0,2,1.875,0.33071891388307384,1,5.125,11.902439024390244,1.0,1,0.0,1.875,2,0,0,0,0,1,30,0,0,0,0.4918032786885246,0.5081967213114754,3.8125,1.875,1.9375,0.04649390243902439,1.0,2,64.88050000043586,2,29166.306999977678
graphstate_indep_qiskit_32.qasm,CPU,single,32,101,101,1,32,32,1,0,32,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,64,32,0,2,2.0,0.0,2,3.15625,20.277227722772277,6.9375,29,7.623719154717073,1.0,8,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.019801980198019802,1.0,6,122.81779999902938,32,195174.96899992693
graphstate_indep_qiskit_32.qasm,CPU,double,32,101,101,1,32,32,1,0,32,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,64,32,0,2,2.0,0.0,2,3.15625,20.277227722772277,6.9375,29,7.623719154717073,1.0,8,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.019801980198019802,1.0,6,124.3211400025757,32,584822.845000017
qftentangled_indep_qiskit_11.qasm,CPU,single,11,98,98,1,11,11,1,10,0,55,0,0,5,0,0,70,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,82,15,0,3,2.727272727272727,0.4453617714151233,1,8.909090909090908,2.469387755102041,2.6666666666666665,10,2.8674417556808756,6.363636363636363,6,1,55,0,0,0,0,0,0,0,0.8536585365853658,0.14634146341463414,7.454545454545454,6.363636363636363,1.0909090909090908,0.07606679035250463,1.0,2,64.71544000087306,2,32314.11000000662
qftentangled_indep_qiskit_11.qasm,CPU,double,11,98,98,1,11,11,1,10,0,55,0,0,5,0,0,70,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,82,15,0,3,2.727272727272727,0.4453617714151233,1,8.909090909090908,2.469387755102041,2.6666666666666665,10,2.8674417556808756,6.363636363636363,6,1,55,0,0,0,0,0,0,0,0.8536585365853658,0.14634146341463414,7.454545454545454,6.363636363636363,1.0909090909090908,0.07606679035250463,1.0,2,69.35722000198439,2,64916.18000000017
qpeexact_indep_qiskit_11.qasm,CPU,single,11,97,97,2,10,10,1,0,0,55,0,0,5,0,0,60,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,21,81,5,0,1,1.0,0.0,5,8.818181818181818,2.381443298969072,5.0,9,2.8284271247461903,5.454545454545454,5,1,47,0,0,0,0,0,0,0,0.7407407407407407,0.25925925925925924,7.363636363636363,5.454545454545454,1.9090909090909092,0.07591377694470477,1.0,1,70.3315000020666,1,21864.20400001225
qpeexact_indep_qiskit_11.qasm,CPU,double,11,97,97,2,10,10,1,0,0,55,0,0,5,0,0,60,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,21,81,5,0,1,1.0,0.0,5,8.818181818181818,2.381443298969072,5.0,9,2.8284271247461903,5.454545454545454,5,1,47,0,0,0,0,0,0,0,0.7407407407407407,0.25925925925925924,7.363636363636363,5.454545454545454,1.9090909090909092,0.07591377694470477,1.0,1,65.5994800006738,1,68695.94400006463
ghz_indep_qiskit_38.qasm,CPU,single,38,81,81,1,38,38,1,37,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,37,0,2,1.9473684210526316,0.22329687826943603,1,2.1315789473684212,17.827160493827158,1.0,1,0.0,0.9736842105263158,1,0,0,0,0,0,0,0,0,0,0.9736842105263158,0.02631578947368421,1.0,0.9736842105263158,0.02631578947368421,0.012345679012345678,1.0,2,65.50183999934234,2,76876.02799996966
ghz_indep_qiskit_38.qasm,CPU,double,38,81,81,1,38,38,1,37,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,37,0,2,1.9473684210526316,0.22329687826943603,1,2.1315789473684212,17.827160493827158,1.0,1,0.0,0.9736842105263158,1,0,0,0,0,0,0,0,0,0,0.9736842105263158,0.02631578947368421,1.0,0.9736842105263158,0.02631578947368421,0.012345679012345678,1.0,2,69.46284000005107,2,74458.93199997954
vqe_indep_qiskit_13.qasm,CPU,single,13,81,81,1,13,13,1,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,63,12,12,2,1.8461538461538463,0.36080121229411,1,6.230769230769231,10.11111111111111,1.0,1,0.0,1.8461538461538463,2,0,0,0,0,1,39,0,0,0,0.38095238095238093,0.6190476190476191,4.846153846153846,1.8461538461538463,3.0,0.05982905982905983,1.0,2,65.14130000141449,2,27481.675000017276
vqe_indep_qiskit_13.qasm,CPU,double,13,81,81,1,13,13,1,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,63,12,12,2,1.8461538461538463,0.36080121229411,1,6.230769230769231,10.11111111111111,1.0,1,0.0,1.8461538461538463,2,0,0,0,0,1,39,0,0,0,0.38095238095238093,0.6190476190476191,4.846153846153846,1.8461538461538463,3.0,0.05982905982905983,1.0,2,65.01052000094205,2,27872.778000019025
ae_indep_qiskit_8.qasm,CPU,single,8,78,78,2,8,8,1,14,0,21,0,0,0,0,0,35,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,8,29,64,7,7,7,1.75,1.984313483298443,1,9.75,3.58974358974359,3.0,6,2.0,4.375,6,1,21,0,0,0,0,0,0,0,0.625,0.375,7.0,4.375,2.625,0.08974358974358974,1.0,3,67.4174599989783,4,13927.06900005578
ae_indep_qiskit_8.qasm,CPU,double,8,78,78,2,8,8,1,14,0,21,0,0,0,0,0,35,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,8,29,64,7,7,7,1.75,1.984313483298443,1,9.75,3.58974358974359,3.0,6,2.0,4.375,6,1,21,0,0,0,0,0,0,0,0.625,0.375,7.0,4.375,2.625,0.08974358974358974,0.995,3,66.69973999960348,4,16538.925000058953
qpeinexact_indep_qiskit_11.qasm,CPU,single,11,97,97,2,10,10,1,0,0,55,0,0,5,0,0,60,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,21,81,5,0,1,1.0,0.0,5,8.818181818181818,2.381443298969072,5.0,9,2.8284271247461903,5.454545454545454,5,1,49,0,0,0,0,0,0,0,0.7407407407407407,0.25925925925925924,7.363636363636363,5.454545454545454,1.9090909090909092,0.07591377694470477,1.0,1,70.8206200011773,1,19801.29499992472
qpeinexact_indep_qiskit_11.qasm,CPU,double,11,97,97,2,10,10,1,0,0,55,0,0,5,0,0,60,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,21,81,5,0,1,1.0,0.0,5,8.818181818181818,2.381443298969072,5.0,9,2.8284271247461903,5.454545454545454,5,1,49,0,0,0,0,0,0,0,0.7407407407407407,0.25925925925925924,7.363636363636363,5.454545454545454,1.9090909090909092,0.07591377694470477,1.0,1,69.13272000092547,1,67581.28499990562
dj_indep_qiskit_27.qasm,CPU,single,27,110,110,1,26,26,1,26,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,27,0,0,53,79,26,0,26,1.9259259259259258,4.721314364437765,1,4.074074074074074,19.39090909090909,13.5,26,7.5,0.9629629629629629,13,0,0,0,0,0,0,0,0,0,0.3291139240506329,0.6708860759493671,2.925925925925926,0.9629629629629629,1.962962962962963,0.0265993265993266,1.0,1,68.57510000118054,1,141096.04199999012
dj_indep_qiskit_27.qasm,CPU,double,27,110,110,1,26,26,1,26,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,27,0,0,53,79,26,0,26,1.9259259259259258,4.721314364437765,1,4.074074074074074,19.39090909090909,13.5,26,7.5,0.9629629629629629,13,0,0,0,0,0,0,0,0,0,0.3291139240506329,0.6708860759493671,2.925925925925926,0.9629629629629629,1.962962962962963,0.0265993265993266,1.0,1,70.01878000155557,1,733814.0900000872
qaoa_indep_qiskit_11.qasm,CPU,single,11,71,71,1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,0,0,0,33,33,0,0,0,0.0,0.0,0,6.454545454545454,5.112676056338029,0.0,0,0.0,0.0,0,0,0,0,0,1,22,0,0,0,0.0,1.0,3.0,0.0,3.0,0.04225352112676056,1.0,1,68.96279999928083,1,20849.67000002507
qaoa_indep_qiskit_11.qasm,CPU,double,11,71,71,1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,0,0,0,33,33,0,0,0,0.0,0.0,0,6.454545454545454,5.112676056338029,0.0,0,0.0,0.0,0,0,0,0,0,1,22,0,0,0,0.0,1.0,3.0,0.0,3.0,0.04225352112676056,1.0,1,66.9062800006941,1,62761.80100001511
graphstate_indep_qiskit_33.qasm,CPU,single,33,104,104,1,33,33,1,0,33,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,66,33,0,2,2.0,0.0,1,3.1515151515151514,20.942307692307693,7.9393939393939394,29,8.824687800948297,1.0,12,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.019230769230769232,1.0,7,1688.9614399988204,64,252155.21399994032
graphstate_indep_qiskit_33.qasm,CPU,double,33,104,104,1,33,33,1,0,33,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,66,33,0,2,2.0,0.0,1,3.1515151515151514,20.942307692307693,7.9393939393939394,29,8.824687800948297,1.0,12,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.019230769230769232,1.0,7,1248.7473999994108,64,584313.7169998954
ghz_indep_qiskit_39.qasm,CPU,single,39,83,83,1,39,39,1,38,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,38,0,2,1.9487179487179487,0.22057244274468277,1,2.128205128205128,18.325301204819276,1.0,1,0.0,0.9743589743589743,1,0,0,0,0,0,0,0,0,0,0.9743589743589743,0.02564102564102564,1.0,0.9743589743589743,0.02564102564102564,0.012048192771084338,1.0,2,64.37207999988459,2,81936.67600004119
ghz_indep_qiskit_39.qasm,CPU,double,39,83,83,1,39,39,1,38,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,38,0,2,1.9487179487179487,0.22057244274468277,1,2.128205128205128,18.325301204819276,1.0,1,0.0,0.9743589743589743,1,0,0,0,0,0,0,0,0,0,0.9743589743589743,0.02564102564102564,1.0,0.9743589743589743,0.02564102564102564,0.012048192771084338,1.0,2,79.68486000027042,2,85288.26399997342
portfoliovqe_indep_qiskit_7.qasm,CPU,single,7,103,103,1,7,7,1,0,63,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,91,21,42,6,6.0,0.0,1,14.714285714285714,6.184466019417476,2.6666666666666665,6,1.4907119849998598,9.0,36,0,0,0,0,1,28,0,0,0,0.6923076923076923,0.3076923076923077,13.0,9.0,4.0,0.1262135922330097,1.0,4,79.82589999737684,8,16916.99699993478
portfoliovqe_indep_qiskit_7.qasm,CPU,double,7,103,103,1,7,7,1,0,63,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,91,21,42,6,6.0,0.0,1,14.714285714285714,6.184466019417476,2.6666666666666665,6,1.4907119849998598,9.0,36,0,0,0,0,1,28,0,0,0,0.6923076923076923,0.3076923076923077,13.0,9.0,4.0,0.1262135922330097,1.0,4,64.25400000007357,8,39451.6059999296
dj_indep_qiskit_28.qasm,CPU,single,28,114,114,1,27,27,1,27,0,0,0,0,0,0,0,27,0,0,0,0,28,0,0,0,0,0,0,0,0,27,0,0,55,82,27,0,27,1.9285714285714286,4.824998678227586,1,4.071428571428571,20.140350877192983,14.0,27,7.788880963698615,0.9642857142857143,14,0,0,0,0,0,0,0,0,0,0.32926829268292684,0.6707317073170732,2.9285714285714284,0.9642857142857143,1.9642857142857142,0.02568922305764411,1.0,1,70.44127999979537,1,170092.8379999823
dj_indep_qiskit_28.qasm,CPU,double,28,114,114,1,27,27,1,27,0,0,0,0,0,0,0,27,0,0,0,0,28,0,0,0,0,0,0,0,0,27,0,0,55,82,27,0,27,1.9285714285714286,4.824998678227586,1,4.071428571428571,20.140350877192983,14.0,27,7.788880963698615,0.9642857142857143,14,0,0,0,0,0,0,0,0,0,0.32926829268292684,0.6707317073170732,2.9285714285714284,0.9642857142857143,1.9642857142857142,0.02568922305764411,1.0,1,87.46658000163734,1,788135.4799999099
ghz_indep_qiskit_40.qasm,CPU,single,40,85,85,1,40,40,1,39,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40,39,0,2,1.95,0.2179449471770337,1,2.125,18.823529411764707,1.0,1,0.0,0.975,1,0,0,0,0,0,0,0,0,0,0.975,0.025,1.0,0.975,0.025,0.011764705882352941,1.0,2,110.63149999827147,2,76606.7739999562
ghz_indep_qiskit_40.qasm,CPU,double,40,85,85,1,40,40,1,39,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40,39,0,2,1.95,0.2179449471770337,1,2.125,18.823529411764707,1.0,1,0.0,0.975,1,0,0,0,0,0,0,0,0,0,0.975,0.025,1.0,0.975,0.025,0.011764705882352941,1.0,2,80.13499999942724,2,84640.93700007652
wstate_indep_qiskit_17.qasm,CPU,single,17,87,87,1,17,17,1,16,16,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,33,65,32,0,2,1.8823529411764706,0.32218973970892123,1,5.117647058823529,12.701149425287358,1.0,1,0.0,1.8823529411764706,2,0,0,0,0,1,32,0,0,0,0.49230769230769234,0.5076923076923077,3.823529411764706,1.8823529411764706,1.9411764705882353,0.04394861392832995,1.0,2,63.43859999906272,2,35644.32900006068
wstate_indep_qiskit_17.qasm,CPU,double,17,87,87,1,17,17,1,16,16,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,33,65,32,0,2,1.8823529411764706,0.32218973970892123,1,5.117647058823529,12.701149425287358,1.0,1,0.0,1.8823529411764706,2,0,0,0,0,1,32,0,0,0,0.49230769230769234,0.5076923076923077,3.823529411764706,1.8823529411764706,1.9411764705882353,0.04394861392832995,1.0,2,67.5405200017849,2,40381.59099989571
graphstate_indep_qiskit_34.qasm,CPU,single,34,107,107,1,34,34,1,0,34,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,68,34,0,2,2.0,0.0,2,3.1470588235294117,21.60747663551402,8.058823529411764,27,8.720972613292584,1.0,12,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.018691588785046728,1.0,5,96.85733999940567,16,176837.58600003785
vqe_indep_qiskit_14.qasm,CPU,single,14,87,87,1,14,14,1,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,68,13,13,2,1.8571428571428572,0.3499271061118826,1,6.214285714285714,10.942528735632184,1.0,1,0.0,1.8571428571428572,2,0,0,0,0,1,42,0,0,0,0.38235294117647056,0.6176470588235294,4.857142857142857,1.8571428571428572,3.0,0.05582922824302135,1.0,2,80.53253999969456,2,26870.591000042623
